open_time,open,high,low,close,volume
2025-07-15 20:30:00,118155.2,118344.0,118124.9,118275.1,1.647
2025-07-15 20:45:00,118275.0,118313.2,118106.0,118106.0,0.634
2025-07-15 21:00:00,118095.3,118609.0,118035.7,118609.0,0.85
2025-07-15 21:15:00,118610.8,118849.9,118568.0,118849.9,1.237
2025-07-15 21:30:00,118850.0,119259.8,118791.6,119252.0,1.035
2025-07-15 21:45:00,119154.4,119245.4,119105.3,119228.1,0.416
2025-07-15 22:00:00,119252.6,119252.6,118960.9,119191.4,0.692
2025-07-15 22:15:00,119161.7,119268.3,119161.7,119211.2,0.299
2025-07-15 22:30:00,119111.6,119504.4,119026.4,119400.0,0.621
2025-07-15 22:45:00,119426.7,119586.4,119367.6,119524.3,0.981
2025-07-15 23:00:00,119534.3,119680.2,119453.2,119486.7,3.236
2025-07-15 23:15:00,119534.1,119568.8,119235.9,119266.7,1.647
2025-07-15 23:30:00,119290.0,119493.3,119200.1,119493.3,0.393
2025-07-15 23:45:00,119445.9,119492.2,119321.5,119451.5,0.578
2025-07-16 00:00:00,119459.6,119472.4,119096.7,119135.9,4.989
2025-07-16 00:15:00,119130.9,119365.1,119103.5,119274.2,0.439
2025-07-16 00:30:00,119279.0,119603.0,119276.0,119600.0,0.989
2025-07-16 00:45:00,119546.3,119884.7,119546.3,119824.8,1.783
2025-07-16 01:00:00,119827.2,119916.4,119620.3,119643.5,3.413
2025-07-16 01:15:00,119640.7,119663.2,119365.0,119365.3,3.053
2025-07-16 01:30:00,119433.6,119509.9,119327.2,119365.3,1.02
2025-07-16 01:45:00,119370.2,119500.1,119313.7,119436.2,1.11
2025-07-16 02:00:00,119476.0,119476.0,119131.2,119208.8,3.131
2025-07-16 02:15:00,119152.4,119182.6,118927.7,119048.1,1.748
2025-07-16 02:30:00,119056.5,119072.0,118722.4,118815.9,2.23
2025-07-16 02:45:00,118818.7,119015.4,118818.7,119013.9,0.951
2025-07-16 03:00:00,119021.7,119219.2,118901.6,118936.8,2.599
2025-07-16 03:15:00,118955.5,119186.6,118955.5,119121.0,0.704
2025-07-16 03:30:00,119074.3,119220.8,119068.1,119220.8,0.868
2025-07-16 03:45:00,119178.2,119203.5,119095.1,119198.0,0.139
2025-07-16 04:00:00,119195.2,119219.2,118978.2,118978.2,2.985
2025-07-16 04:15:00,118994.9,119217.3,118983.5,119203.3,0.822
2025-07-16 04:30:00,119195.5,119412.9,119181.0,119270.7,0.683
2025-07-16 04:45:00,119267.7,119342.7,119227.1,119316.9,1.361
2025-07-16 05:00:00,119330.0,119745.2,119330.0,119719.2,3.696
2025-07-16 05:15:00,119724.0,119724.2,119475.3,119568.9,1.227
2025-07-16 05:30:00,119588.6,119722.7,119584.0,119676.1,1.71
2025-07-16 05:45:00,119685.2,119710.1,119496.0,119580.9,0.6
2025-07-16 06:00:00,119582.5,119629.1,119513.4,119560.6,0.909
2025-07-16 06:15:00,119496.9,119815.8,119495.0,119762.8,0.59
2025-07-16 06:30:00,119778.6,120018.4,119748.7,119991.7,1.537
2025-07-16 06:45:00,119983.0,120010.4,119937.4,119996.5,1.105
2025-07-16 07:00:00,119998.9,120023.6,119792.5,119808.9,0.655
2025-07-16 07:15:00,119800.7,120007.6,119798.9,119972.2,0.503
2025-07-16 07:30:00,119980.7,120044.5,119916.9,119916.9,1.54
2025-07-16 07:45:00,119916.9,119962.3,119856.7,119935.9,2.68
2025-07-16 08:00:00,119929.9,120025.7,119859.6,119885.2,2.897
2025-07-16 08:15:00,119925.9,119993.0,119874.9,119989.7,3.593
2025-07-16 08:30:00,119976.2,120538.6,119976.2,120523.6,4.197
2025-07-16 08:45:00,120523.5,120523.5,120391.7,120422.4,10.009
2025-07-16 09:00:00,120422.5,120750.9,120416.3,120729.7,9.226
2025-07-16 09:15:00,120715.7,120922.3,120656.3,120879.9,1.302
2025-07-16 09:30:00,120879.9,120922.9,120499.7,120500.9,1.285
2025-07-16 09:45:00,120537.5,120913.6,120454.8,120878.2,1.652
2025-07-16 10:00:00,120884.2,120991.0,120827.9,120918.4,0.659
2025-07-16 10:15:00,120917.3,121047.8,120830.7,120878.3,0.831
2025-07-16 10:30:00,120888.0,120888.0,120503.1,120509.8,2.504
2025-07-16 10:45:00,120509.8,120602.3,120409.9,120431.7,0.454
2025-07-16 11:00:00,120411.8,120565.6,120337.1,120556.3,1.563
2025-07-16 11:15:00,120532.4,120609.5,120459.4,120597.7,0.687
2025-07-16 11:30:00,120567.1,120593.0,120487.6,120588.6,0.371
2025-07-16 11:45:00,120557.7,120584.3,120391.8,120439.5,0.219
2025-07-16 12:00:00,120447.5,120562.9,120365.5,120513.4,1.128
2025-07-16 12:15:00,120576.9,120584.7,120445.1,120572.6,0.932
2025-07-16 12:30:00,120569.8,120744.0,120259.5,120648.2,1.689
2025-07-16 12:45:00,120622.9,120666.0,120271.5,120282.5,1.335
2025-07-16 13:00:00,120253.8,120401.2,120044.9,120312.1,2.563
2025-07-16 13:15:00,120370.7,120513.9,120370.7,120513.9,1.278
2025-07-16 13:30:00,120495.9,120600.0,119910.3,120002.9,2.15
2025-07-16 13:45:00,119998.1,120423.8,119806.2,120423.8,3.759
2025-07-16 14:00:00,120351.5,120457.7,119679.8,119908.8,15.543
2025-07-16 14:15:00,119902.6,120110.3,119818.2,120084.8,7.283
2025-07-16 14:30:00,120100.0,120270.5,119871.6,120209.5,5.366
2025-07-16 14:45:00,120235.7,120902.3,120194.1,120712.4,8.125
2025-07-16 15:00:00,120730.6,121459.6,120643.0,120858.3,9.567
2025-07-16 15:15:00,120820.4,121206.7,120418.5,121191.0,9.991
2025-07-16 15:30:00,121182.7,121182.7,120053.0,120705.6,7.776
2025-07-16 15:45:00,120732.2,121144.0,120624.7,120799.9,4.995
2025-07-16 16:00:00,120819.3,120829.1,120150.4,120478.3,5.425
2025-07-16 16:15:00,120502.6,120957.1,120469.9,120897.8,1.65
2025-07-16 16:30:00,120882.9,121107.1,120732.2,120820.8,2.928
2025-07-16 16:45:00,120760.2,121049.1,120655.2,121009.1,1.927
2025-07-16 17:00:00,121009.1,121111.4,120915.0,120948.4,0.902
2025-07-16 17:15:00,120960.0,121497.0,120960.0,121427.1,11.766
2025-07-16 17:30:00,121409.7,121477.8,121036.2,121068.5,8.925
2025-07-16 17:45:00,121085.8,121308.2,120759.2,120863.7,10.019
2025-07-16 18:00:00,120870.3,121280.4,120607.6,121095.4,4.214
2025-07-16 18:15:00,121063.5,121173.1,120866.1,120920.1,1.247
2025-07-16 18:30:00,120931.1,121465.6,120931.1,121458.1,1.782
2025-07-16 18:45:00,121490.8,121699.9,121202.2,121232.4,2.888
2025-07-16 19:00:00,121281.4,121400.0,120928.3,120985.7,1.367
2025-07-16 19:15:00,120993.2,121107.2,120899.9,120938.0,0.789
2025-07-16 19:30:00,120923.3,120923.3,120599.9,120642.1,1.576
2025-07-16 19:45:00,120633.9,121088.3,120633.9,121026.1,1.653
2025-07-16 20:00:00,121008.6,121084.6,120727.3,121061.1,1.847
2025-07-16 20:15:00,121037.2,121375.8,120967.4,121375.8,2.153
2025-07-16 20:30:00,121357.7,121701.4,121263.2,121671.3,2.366
2025-07-16 20:45:00,121707.6,121715.6,121288.9,121671.3,0.735
2025-07-16 21:00:00,121688.6,121838.7,121592.1,121671.2,2.931
2025-07-16 21:15:00,121671.5,121718.3,121500.0,121710.3,1.139
2025-07-16 21:30:00,121710.2,121714.5,121109.8,121136.1,3.304
2025-07-16 21:45:00,121176.6,121279.8,120970.8,121052.4,0.441
2025-07-16 22:00:00,121054.8,121212.3,120960.1,121069.7,0.976
2025-07-16 22:15:00,121039.8,121231.7,120930.5,120961.5,0.587
2025-07-16 22:30:00,120947.6,120996.4,120578.3,120731.3,1.663
2025-07-16 22:45:00,120750.4,120750.4,120322.9,120377.1,0.972
2025-07-16 23:00:00,120372.0,120396.1,120230.5,120287.0,1.602
2025-07-16 23:15:00,120305.2,120383.1,120103.2,120370.1,2.436
2025-07-16 23:30:00,120390.1,120542.8,120320.0,120535.3,1.448
2025-07-16 23:45:00,120549.2,120549.2,120304.1,120395.7,1.237
2025-07-17 00:00:00,120347.4,120540.0,120311.4,120467.1,1.614
2025-07-17 00:15:00,120549.9,120651.7,120417.3,120575.5,10.846
2025-07-17 00:30:00,120545.9,120831.5,120508.6,120820.0,1.495
2025-07-17 00:45:00,120828.0,120863.5,120574.9,120615.1,1.024
2025-07-17 01:00:00,120583.2,120774.0,120554.9,120700.0,1.211
2025-07-17 01:15:00,120696.7,120696.7,120266.1,120381.5,0.866
2025-07-17 01:30:00,120406.0,120406.0,119681.8,119977.2,4.34
2025-07-17 01:45:00,119975.6,119975.6,119377.8,119824.2,7.895
2025-07-17 02:00:00,119796.7,120107.5,119680.5,120071.4,2.871
2025-07-17 02:15:00,119987.2,120177.9,119987.2,120067.8,0.243
2025-07-17 02:30:00,120079.6,120163.8,119901.8,119978.7,1.019
2025-07-17 02:45:00,120001.8,120024.2,119738.3,119998.9,0.678
2025-07-17 03:00:00,120017.0,120017.0,119647.5,119647.5,0.804
2025-07-17 03:15:00,119681.7,119722.7,119478.6,119526.0,0.406
2025-07-17 03:30:00,119522.0,119702.4,119409.1,119549.9,2.219
2025-07-17 03:45:00,119535.7,119778.5,119535.7,119760.2,0.293
2025-07-17 04:00:00,119756.7,119968.7,119610.8,119968.7,1.271
2025-07-17 04:15:00,119926.4,120000.0,119801.7,119939.4,1.267
2025-07-17 04:30:00,119938.1,120121.8,119938.1,120043.7,0.913
2025-07-17 04:45:00,120029.5,120170.5,119991.0,120170.5,0.194
2025-07-17 05:00:00,120172.8,120172.8,119909.9,119931.6,0.209
2025-07-17 05:15:00,119954.0,120084.1,119954.0,120050.8,0.428
2025-07-17 05:30:00,120034.7,120248.5,119889.2,120248.5,1.437
2025-07-17 05:45:00,120232.9,120314.6,120159.6,120253.2,0.266
2025-07-17 06:00:00,120257.1,120430.9,120116.6,120176.6,2.215
2025-07-17 06:15:00,120168.4,120433.3,120000.0,120306.0,2.441
2025-07-17 06:30:00,120353.4,120353.4,120014.8,120088.5,1.289
2025-07-17 06:45:00,120096.5,120116.7,120008.1,120102.1,0.677
2025-07-17 07:00:00,120111.0,120111.0,119584.6,119678.0,1.781
2025-07-17 07:15:00,119708.1,119768.3,119466.6,119567.9,1.057
2025-07-17 07:30:00,119599.5,120214.9,119590.9,120140.3,1.241
2025-07-17 07:45:00,120183.1,120183.1,119954.0,119965.1,0.804
2025-07-17 08:00:00,119955.1,119969.9,119731.4,119748.5,1.579
2025-07-17 08:15:00,119757.1,119890.0,119740.4,119861.6,0.848
2025-07-17 08:30:00,119896.1,120063.5,119769.8,120063.5,2.114
2025-07-17 08:45:00,120021.5,120046.8,119877.7,119973.6,0.927
2025-07-17 09:00:00,119970.6,120276.1,119895.3,120233.2,1.533
2025-07-17 09:15:00,120199.2,120824.1,120136.2,120824.1,2.984
2025-07-17 09:30:00,120810.8,120858.9,120550.8,120703.2,0.641
2025-07-17 09:45:00,120660.7,120680.8,120438.0,120438.0,1.629
2025-07-17 10:00:00,120416.1,120524.9,120201.4,120294.3,0.54
2025-07-17 10:15:00,120273.7,120323.3,120182.9,120202.4,1.675
2025-07-17 10:30:00,120202.4,120202.4,119971.8,119973.9,1.553
2025-07-17 10:45:00,119957.1,120132.0,119886.6,120028.8,2.739
2025-07-17 11:00:00,120045.1,120057.6,119830.7,119927.7,1.342
2025-07-17 11:15:00,119873.8,119928.3,119774.5,119797.4,2.044
2025-07-17 11:30:00,119801.1,119841.9,119747.9,119769.4,0.677
2025-07-17 11:45:00,119785.3,119786.7,119567.8,119581.5,2.11
2025-07-17 12:00:00,119581.5,119709.1,119346.9,119369.7,2.135
2025-07-17 12:15:00,119401.4,119457.3,119077.1,119086.4,2.006
2025-07-17 12:30:00,119086.7,119572.6,119055.0,119572.6,3.923
2025-07-17 12:45:00,119572.7,119776.9,119498.7,119504.4,2.962
2025-07-17 13:00:00,119449.2,119586.5,119295.7,119408.7,1.803
2025-07-17 13:15:00,119379.6,119515.5,119235.1,119481.2,1.277
2025-07-17 13:30:00,119447.4,119602.9,119160.8,119209.0,2.335
2025-07-17 13:45:00,119220.2,120030.0,119100.0,119858.3,3.913
2025-07-17 14:00:00,119843.8,120066.3,119656.2,119938.9,2.917
2025-07-17 14:15:00,120060.4,120280.5,119888.4,120261.5,1.639
2025-07-17 14:30:00,120300.0,120439.5,120070.2,120110.0,1.519
2025-07-17 14:45:00,120130.1,120381.4,120130.1,120303.1,1.022
2025-07-17 15:00:00,120368.3,120487.5,120027.4,120102.3,1.342
2025-07-17 15:15:00,120040.1,120237.7,119915.2,120089.8,0.853
2025-07-17 15:30:00,120102.1,120675.1,120102.1,120645.6,2.79
2025-07-17 15:45:00,120691.2,120691.2,120384.7,120478.2,0.898
2025-07-17 16:00:00,120470.8,120529.7,120080.4,120224.9,2.701
2025-07-17 16:15:00,120257.0,120321.1,120098.8,120115.6,0.427
2025-07-17 16:30:00,120141.8,120254.0,119841.0,120043.0,5.448
2025-07-17 16:45:00,120039.2,120224.6,119941.6,120108.3,2.332
2025-07-17 17:00:00,120149.3,120549.2,120144.7,120504.6,2.677
2025-07-17 17:15:00,120516.0,120516.1,120248.6,120292.1,0.516
2025-07-17 17:30:00,120314.4,120361.4,120077.1,120225.5,0.313
2025-07-17 17:45:00,120230.5,120937.2,120230.5,120883.1,3.344
2025-07-17 18:00:00,120921.7,121000.0,120818.2,120818.2,1.7
2025-07-17 18:15:00,120828.1,121364.0,120828.1,121341.8,4.37
2025-07-17 18:30:00,121293.3,121399.9,121262.6,121310.6,1.877
2025-07-17 18:45:00,121294.5,121317.2,121076.7,121197.9,1.712
2025-07-17 19:00:00,121208.9,121473.9,121201.9,121391.9,2.054
2025-07-17 19:15:00,121401.6,121443.3,121230.2,121230.2,1.102
2025-07-17 19:30:00,121236.6,121276.8,121047.8,121124.9,1.098
2025-07-17 19:45:00,121090.2,121090.2,120444.0,120479.6,4.796
2025-07-17 20:00:00,120534.6,120589.9,119951.1,120353.1,1.937
2025-07-17 20:15:00,120321.9,120705.6,120184.4,120590.9,1.301
2025-07-17 20:30:00,120602.0,120990.5,120581.8,120823.6,0.667
2025-07-17 20:45:00,120801.3,121000.0,120657.7,120999.6,0.653
2025-07-17 21:00:00,121010.2,121691.6,121010.2,121659.0,4.28
2025-07-17 21:15:00,121690.5,122542.9,121690.5,122480.6,9.323
2025-07-17 21:30:00,122475.8,122488.4,121679.6,122184.6,9.657
2025-07-17 21:45:00,122200.0,122450.2,121772.7,121868.7,8.206
2025-07-17 22:00:00,121855.4,122019.3,121692.9,122015.4,0.77
2025-07-17 22:15:00,122047.4,122283.7,121685.8,121686.1,0.986
2025-07-17 22:30:00,121682.2,121867.9,121682.2,121859.6,1.481
2025-07-17 22:45:00,121780.2,121946.7,121060.4,121327.0,3.205
2025-07-17 23:00:00,121341.2,121475.9,121204.3,121355.2,3.556
2025-07-17 23:15:00,121310.0,121468.5,121057.6,121190.4,2.537
2025-07-17 23:30:00,121214.5,121249.5,120871.1,120994.2,0.964
2025-07-17 23:45:00,120920.0,121052.3,120732.8,120732.8,0.504
2025-07-18 00:00:00,120753.1,120917.5,120586.2,120594.9,0.963
2025-07-18 00:15:00,120638.7,121163.7,120638.7,121125.5,0.465
2025-07-18 00:30:00,121110.7,121336.1,121068.0,121287.0,1.542
2025-07-18 00:45:00,121331.7,121361.1,121083.6,121311.1,0.823
2025-07-18 01:00:00,121333.6,122039.3,121239.6,121853.0,2.772
2025-07-18 01:15:00,121829.1,122040.4,121628.2,121772.3,4.921
2025-07-18 01:30:00,121777.1,122399.9,121686.9,121961.5,5.467
2025-07-18 01:45:00,121950.1,122106.7,121889.7,121964.5,1.09
2025-07-18 02:00:00,121979.3,121979.3,121514.4,121736.2,2.543
2025-07-18 02:15:00,121701.0,121927.1,121495.3,121866.4,0.843
2025-07-18 02:30:00,121838.6,121993.6,121762.8,121938.3,1.094
2025-07-18 02:45:00,121869.2,121869.2,121681.6,121697.1,0.401
2025-07-18 03:00:00,121751.7,121751.7,121555.9,121699.2,0.725
2025-07-18 03:15:00,121700.2,121822.8,121610.2,121664.0,0.417
2025-07-18 03:30:00,121676.3,121934.7,121620.4,121934.7,0.505
2025-07-18 03:45:00,121961.4,122100.0,121800.0,121848.3,1.678
2025-07-18 04:00:00,121833.3,121833.4,121367.8,121527.5,1.298
2025-07-18 04:15:00,121481.1,121658.8,121444.5,121651.4,0.504
2025-07-18 04:30:00,121695.4,121943.9,121691.6,121878.0,1.169
2025-07-18 04:45:00,121943.9,122100.1,121943.9,122031.4,1.88
2025-07-18 05:00:00,122038.2,122282.2,121840.9,122200.0,3.71
2025-07-18 05:15:00,122135.0,122248.3,122040.5,122204.1,1.581
2025-07-18 05:30:00,122200.8,122201.0,121908.5,121908.5,0.377
2025-07-18 05:45:00,121920.4,122293.0,121920.4,122241.7,2.342
2025-07-18 06:00:00,122242.4,122450.0,121919.0,122040.7,2.465
2025-07-18 06:15:00,121954.2,121993.7,121777.5,121816.3,0.177
2025-07-18 06:30:00,121778.6,121922.6,121723.8,121913.6,1.233
2025-07-18 06:45:00,121912.9,122100.0,121885.1,121885.1,0.558
2025-07-18 07:00:00,121880.0,122000.0,121650.0,121727.5,1.528
2025-07-18 07:15:00,121713.2,121713.2,121269.3,121312.2,1.83
2025-07-18 07:30:00,121422.5,121502.9,121284.6,121502.9,2.252
2025-07-18 07:45:00,121495.8,121495.8,120979.2,121003.7,2.959
2025-07-18 08:00:00,120999.6,121129.9,120862.2,120915.5,2.638
2025-07-18 08:15:00,120901.2,121079.8,120745.0,120773.7,7.291
2025-07-18 08:30:00,120765.5,120765.5,120002.2,120055.0,9.15
2025-07-18 08:45:00,120093.4,120323.8,120041.4,120266.5,2.392
2025-07-18 09:00:00,120258.5,120529.8,120088.0,120482.7,2.256
2025-07-18 09:15:00,120470.0,120473.8,120188.7,120301.9,1.633
2025-07-18 09:30:00,120300.2,120551.3,120291.0,120460.5,0.887
2025-07-18 09:45:00,120468.3,120622.0,120436.4,120535.8,4.101
2025-07-18 10:00:00,120533.0,120573.0,120300.0,120300.1,1.383
2025-07-18 10:15:00,120359.2,120525.6,120166.0,120476.1,0.761
2025-07-18 10:30:00,120443.8,120579.3,120436.5,120564.1,0.731
2025-07-18 10:45:00,120567.4,120942.9,120555.3,120928.5,0.655
2025-07-18 11:00:00,120928.3,120971.1,120657.0,120657.0,2.399
2025-07-18 11:15:00,120657.3,120704.6,120439.3,120559.9,1.573
2025-07-18 11:30:00,120564.2,120752.7,120434.4,120749.0,0.863
2025-07-18 11:45:00,120779.7,120861.6,120723.8,120844.9,0.338
2025-07-18 12:00:00,120842.4,120981.6,120842.4,120973.6,0.971
2025-07-18 12:15:00,120927.0,121000.0,120817.6,120883.3,1.3
2025-07-18 12:30:00,120869.8,121282.6,120869.8,121096.4,3.816
2025-07-18 12:45:00,121096.4,121209.9,121061.2,121153.4,1.617
2025-07-18 13:00:00,121123.4,121123.5,120596.9,120671.3,1.496
2025-07-18 13:15:00,120556.8,120587.0,120302.3,120490.9,1.142
2025-07-18 13:30:00,120440.3,120575.0,120162.3,120332.3,5.753
2025-07-18 13:45:00,120306.4,120521.0,120282.2,120452.1,1.26
2025-07-18 14:00:00,120453.7,120949.4,120373.8,120723.5,2.228
2025-07-18 14:15:00,120666.5,120749.2,119400.0,119610.2,9.706
2025-07-18 14:30:00,119659.3,119788.2,118974.6,119406.9,5.602
2025-07-18 14:45:00,119435.0,120062.0,119435.0,119831.2,2.146
2025-07-18 15:00:00,119784.3,119933.0,119422.8,119422.8,1.514
2025-07-18 15:15:00,119400.0,119575.9,119157.7,119398.1,3.109
2025-07-18 15:30:00,119418.2,119606.9,119080.6,119298.2,1.898
2025-07-18 15:45:00,119297.9,119680.4,119137.1,119525.0,1.173
2025-07-18 16:00:00,119509.8,119709.8,119342.3,119342.3,1.508
2025-07-18 16:15:00,119334.0,119453.1,119184.0,119260.3,1.431
2025-07-18 16:30:00,119263.4,119677.1,119130.2,119538.1,1.165
2025-07-18 16:45:00,119560.7,119596.5,119169.5,119246.5,1.564
2025-07-18 17:00:00,119220.2,119324.9,118989.0,119244.7,1.852
2025-07-18 17:15:00,119241.5,119659.5,119204.9,119561.6,2.066
2025-07-18 17:30:00,119563.9,119603.1,119220.9,119220.9,1.404
2025-07-18 17:45:00,119251.6,119361.3,119119.0,119235.4,1.774
2025-07-18 18:00:00,119248.6,119260.1,118947.2,119026.1,1.624
2025-07-18 18:15:00,119013.0,119275.0,118925.7,119275.0,1.428
2025-07-18 18:30:00,119300.0,119330.7,119119.6,119134.9,1.999
2025-07-18 18:45:00,119142.7,119210.7,118809.0,118887.0,2.235
2025-07-18 19:00:00,118875.0,118980.4,118653.4,118918.3,2.244
2025-07-18 19:15:00,118931.6,119470.5,118931.6,119380.7,2.536
2025-07-18 19:30:00,119364.0,119364.0,118988.6,119057.0,0.983
2025-07-18 19:45:00,119019.5,119033.1,118831.5,118861.9,6.794
2025-07-18 20:00:00,118901.9,118916.7,118654.5,118725.1,1.02
2025-07-18 20:15:00,118724.2,118809.9,118399.2,118506.3,3.403
2025-07-18 20:30:00,118521.8,118602.9,118265.2,118514.0,6.865
2025-07-18 20:45:00,118546.5,119077.4,118521.5,118920.5,0.986
2025-07-18 21:00:00,118913.1,119414.9,118906.9,119413.2,1.505
2025-07-18 21:15:00,119407.5,119447.3,119236.3,119290.7,0.61
2025-07-18 21:30:00,119315.9,119418.7,119315.9,119381.0,0.533
2025-07-18 21:45:00,119389.6,119450.0,119156.3,119170.8,0.299
2025-07-18 22:00:00,119254.3,119272.5,118976.4,119198.4,0.449
